ticker,yahoo_symbol,filing_date,date,close
PCG,PCG,2019-01-29,2018-08-22,44.599998474121094
PCG,PCG,2019-01-29,2018-08-23,43.959999084472656
PCG,PCG,2019-01-29,2018-08-24,42.810001373291016
PCG,PCG,2019-01-29,2018-08-27,43.61000061035156
PCG,PCG,2019-01-29,2018-08-28,45.66999816894531
PCG,PCG,2019-01-29,2018-08-29,46.900001525878906
PCG,PCG,2019-01-29,2018-08-30,47.02000045776367
PCG,PCG,2019-01-29,2018-08-31,46.18000030517578
PCG,PCG,2019-01-29,2018-09-04,47.0099983215332
PCG,PCG,2019-01-29,2018-09-05,47.0
PCG,PCG,2019-01-29,2018-09-06,45.529998779296875
PCG,PCG,2019-01-29,2018-09-07,45.779998779296875
PCG,PCG,2019-01-29,2018-09-10,46.25
PCG,PCG,2019-01-29,2018-09-11,46.290000915527344
PCG,PCG,2019-01-29,2018-09-12,45.90999984741211
PCG,PCG,2019-01-29,2018-09-13,46.52000045776367
PCG,PCG,2019-01-29,2018-09-14,46.970001220703125
PCG,PCG,2019-01-29,2018-09-17,46.81999969482422
PCG,PCG,2019-01-29,2018-09-18,47.20000076293945
PCG,PCG,2019-01-29,2018-09-19,46.709999084472656
PCG,PCG,2019-01-29,2018-09-20,46.91999816894531
PCG,PCG,2019-01-29,2018-09-21,46.790000915527344
PCG,PCG,2019-01-29,2018-09-24,46.279998779296875
PCG,PCG,2019-01-29,2018-09-25,45.84000015258789
PCG,PCG,2019-01-29,2018-09-26,45.15999984741211
PCG,PCG,2019-01-29,2018-09-27,45.27000045776367
PCG,PCG,2019-01-29,2018-09-28,46.0099983215332
PCG,PCG,2019-01-29,2018-10-01,45.869998931884766
PCG,PCG,2019-01-29,2018-10-02,47.41999816894531
PCG,PCG,2019-01-29,2018-10-03,47.20000076293945
PCG,PCG,2019-01-29,2018-10-04,46.9900016784668
PCG,PCG,2019-01-29,2018-10-05,47.95000076293945
PCG,PCG,2019-01-29,2018-10-08,47.91999816894531
PCG,PCG,2019-01-29,2018-10-09,48.54999923706055
PCG,PCG,2019-01-29,2018-10-10,47.650001525878906
PCG,PCG,2019-01-29,2018-10-11,46.619998931884766
PCG,PCG,2019-01-29,2018-10-12,47.27000045776367
PCG,PCG,2019-01-29,2018-10-15,47.84000015258789
PCG,PCG,2019-01-29,2018-10-16,48.790000915527344
PCG,PCG,2019-01-29,2018-10-17,48.959999084472656
PCG,PCG,2019-01-29,2018-10-18,48.2400016784668
PCG,PCG,2019-01-29,2018-10-19,48.849998474121094
PCG,PCG,2019-01-29,2018-10-22,47.779998779296875
PCG,PCG,2019-01-29,2018-10-23,47.290000915527344
PCG,PCG,2019-01-29,2018-10-24,47.2400016784668
PCG,PCG,2019-01-29,2018-10-25,47.369998931884766
PCG,PCG,2019-01-29,2018-10-26,46.290000915527344
PCG,PCG,2019-01-29,2018-10-29,46.779998779296875
PCG,PCG,2019-01-29,2018-10-30,46.93000030517578
PCG,PCG,2019-01-29,2018-10-31,46.810001373291016
PCG,PCG,2019-01-29,2018-11-01,47.18000030517578
PCG,PCG,2019-01-29,2018-11-02,47.439998626708984
PCG,PCG,2019-01-29,2018-11-05,48.709999084472656
PCG,PCG,2019-01-29,2018-11-06,48.58000183105469
PCG,PCG,2019-01-29,2018-11-07,48.79999923706055
PCG,PCG,2019-01-29,2018-11-08,47.79999923706055
PCG,PCG,2019-01-29,2018-11-09,39.91999816894531
PCG,PCG,2019-01-29,2018-11-12,32.97999954223633
PCG,PCG,2019-01-29,2018-11-13,32.720001220703125
PCG,PCG,2019-01-29,2018-11-14,25.59000015258789
PCG,PCG,2019-01-29,2018-11-15,17.739999771118164
PCG,PCG,2019-01-29,2018-11-16,24.399999618530273
PCG,PCG,2019-01-29,2018-11-19,23.260000228881836
PCG,PCG,2019-01-29,2018-11-20,23.510000228881836
PCG,PCG,2019-01-29,2018-11-21,24.299999237060547
PCG,PCG,2019-01-29,2018-11-23,23.84000015258789
PCG,PCG,2019-01-29,2018-11-26,25.1200008392334
PCG,PCG,2019-01-29,2018-11-27,26.969999313354492
PCG,PCG,2019-01-29,2018-11-28,27.459999084472656
PCG,PCG,2019-01-29,2018-11-29,26.760000228881836
PCG,PCG,2019-01-29,2018-11-30,26.3799991607666
PCG,PCG,2019-01-29,2018-12-03,27.110000610351562
PCG,PCG,2019-01-29,2018-12-04,26.75
PCG,PCG,2019-01-29,2018-12-06,26.030000686645508
PCG,PCG,2019-01-29,2018-12-07,25.790000915527344
PCG,PCG,2019-01-29,2018-12-10,25.889999389648438
PCG,PCG,2019-01-29,2018-12-11,26.059999465942383
PCG,PCG,2019-01-29,2018-12-12,26.389999389648438
PCG,PCG,2019-01-29,2018-12-13,26.510000228881836
PCG,PCG,2019-01-29,2018-12-14,26.010000228881836
PCG,PCG,2019-01-29,2018-12-17,24.440000534057617
PCG,PCG,2019-01-29,2018-12-18,23.020000457763672
PCG,PCG,2019-01-29,2018-12-19,23.75
PCG,PCG,2019-01-29,2018-12-20,23.850000381469727
PCG,PCG,2019-01-29,2018-12-21,22.75
PCG,PCG,2019-01-29,2018-12-24,23.149999618530273
PCG,PCG,2019-01-29,2018-12-26,23.329999923706055
PCG,PCG,2019-01-29,2018-12-27,23.600000381469727
PCG,PCG,2019-01-29,2018-12-28,23.889999389648438
PCG,PCG,2019-01-29,2018-12-31,23.75
PCG,PCG,2019-01-29,2019-01-02,23.799999237060547
PCG,PCG,2019-01-29,2019-01-03,23.950000762939453
PCG,PCG,2019-01-29,2019-01-04,24.399999618530273
PCG,PCG,2019-01-29,2019-01-07,18.950000762939453
PCG,PCG,2019-01-29,2019-01-08,17.559999465942383
PCG,PCG,2019-01-29,2019-01-09,17.829999923706055
PCG,PCG,2019-01-29,2019-01-10,17.760000228881836
PCG,PCG,2019-01-29,2019-01-11,17.59000015258789
PCG,PCG,2019-01-29,2019-01-14,8.380000114440918
PCG,PCG,2019-01-29,2019-01-15,6.909999847412109
PCG,PCG,2019-01-29,2019-01-16,7.03000020980835
PCG,PCG,2019-01-29,2019-01-17,6.360000133514404
PCG,PCG,2019-01-29,2019-01-18,7.230000019073486
PCG,PCG,2019-01-29,2019-01-22,7.699999809265137
PCG,PCG,2019-01-29,2019-01-23,7.989999771118164
PCG,PCG,2019-01-29,2019-01-24,13.949999809265137
PCG,PCG,2019-01-29,2019-01-25,11.770000457763672
PCG,PCG,2019-01-29,2019-01-28,12.010000228881836
PCG,PCG,2019-01-29,2019-01-29,13.989999771118164
PCG,PCG,2019-01-29,2019-01-30,13.670000076293945
PCG,PCG,2019-01-29,2019-01-31,13.0
PCG,PCG,2019-01-29,2019-02-01,13.079999923706055
CZR,CZR,2015-01-15,2014-09-22,4.349999904632568
CZR,CZR,2015-01-15,2014-09-23,4.260000228881836
CZR,CZR,2015-01-15,2014-09-24,4.340000152587891
CZR,CZR,2015-01-15,2014-09-25,4.0
CZR,CZR,2015-01-15,2014-09-26,4.400000095367432
CZR,CZR,2015-01-15,2014-09-29,4.230000019073486
CZR,CZR,2015-01-15,2014-09-30,4.210000038146973
CZR,CZR,2015-01-15,2014-10-01,4.099999904632568
CZR,CZR,2015-01-15,2014-10-02,4.269999980926514
CZR,CZR,2015-01-15,2014-10-03,4.150000095367432
CZR,CZR,2015-01-15,2014-10-06,4.130000114440918
CZR,CZR,2015-01-15,2014-10-07,4.0
CZR,CZR,2015-01-15,2014-10-08,4.25
CZR,CZR,2015-01-15,2014-10-09,4.099999904632568
CZR,CZR,2015-01-15,2014-10-10,4.0
CZR,CZR,2015-01-15,2014-10-13,3.984999895095825
CZR,CZR,2015-01-15,2014-10-14,4.0
CZR,CZR,2015-01-15,2014-10-15,4.0
CZR,CZR,2015-01-15,2014-10-16,3.9600000381469727
CZR,CZR,2015-01-15,2014-10-17,4.0
CZR,CZR,2015-01-15,2014-10-20,4.045000076293945
CZR,CZR,2015-01-15,2014-10-21,4.010000228881836
CZR,CZR,2015-01-15,2014-10-22,4.059999942779541
CZR,CZR,2015-01-15,2014-10-23,4.039999961853027
CZR,CZR,2015-01-15,2014-10-24,4.099999904632568
CZR,CZR,2015-01-15,2014-10-27,4.150000095367432
CZR,CZR,2015-01-15,2014-10-28,4.150000095367432
CZR,CZR,2015-01-15,2014-10-29,4.039999961853027
CZR,CZR,2015-01-15,2014-10-30,4.070000171661377
CZR,CZR,2015-01-15,2014-10-31,4.119999885559082
CZR,CZR,2015-01-15,2014-11-03,4.239999771118164
CZR,CZR,2015-01-15,2014-11-04,4.199999809265137
CZR,CZR,2015-01-15,2014-11-05,4.269999980926514
CZR,CZR,2015-01-15,2014-11-06,4.239999771118164
CZR,CZR,2015-01-15,2014-11-07,4.239999771118164
CZR,CZR,2015-01-15,2014-11-10,4.199999809265137
CZR,CZR,2015-01-15,2014-11-11,4.199999809265137
CZR,CZR,2015-01-15,2014-11-12,4.269999980926514
CZR,CZR,2015-01-15,2014-11-13,4.309999942779541
CZR,CZR,2015-01-15,2014-11-14,4.320000171661377
CZR,CZR,2015-01-15,2014-11-17,4.260000228881836
CZR,CZR,2015-01-15,2014-11-18,4.25
CZR,CZR,2015-01-15,2014-11-19,4.199999809265137
CZR,CZR,2015-01-15,2014-11-20,4.210000038146973
CZR,CZR,2015-01-15,2014-11-21,4.300000190734863
CZR,CZR,2015-01-15,2014-11-24,4.309999942779541
CZR,CZR,2015-01-15,2014-11-25,4.21999979019165
CZR,CZR,2015-01-15,2014-11-26,4.139999866485596
CZR,CZR,2015-01-15,2014-11-28,4.139999866485596
CZR,CZR,2015-01-15,2014-12-01,4.179999828338623
CZR,CZR,2015-01-15,2014-12-02,4.269999980926514
CZR,CZR,2015-01-15,2014-12-03,4.28000020980835
CZR,CZR,2015-01-15,2014-12-04,4.264999866485596
CZR,CZR,2015-01-15,2014-12-05,4.239999771118164
CZR,CZR,2015-01-15,2014-12-08,4.139999866485596
CZR,CZR,2015-01-15,2014-12-09,4.110000133514404
CZR,CZR,2015-01-15,2014-12-10,4.050000190734863
CZR,CZR,2015-01-15,2014-12-11,4.079999923706055
CZR,CZR,2015-01-15,2014-12-12,4.050000190734863
CZR,CZR,2015-01-15,2014-12-15,4.150000095367432
CZR,CZR,2015-01-15,2014-12-16,4.25
CZR,CZR,2015-01-15,2014-12-17,4.239999771118164
CZR,CZR,2015-01-15,2014-12-18,4.300000190734863
CZR,CZR,2015-01-15,2014-12-19,4.239999771118164
CZR,CZR,2015-01-15,2014-12-22,4.340000152587891
CZR,CZR,2015-01-15,2014-12-23,4.329999923706055
CZR,CZR,2015-01-15,2014-12-24,4.380000114440918
CZR,CZR,2015-01-15,2014-12-26,4.210000038146973
CZR,CZR,2015-01-15,2014-12-29,4.24399995803833
CZR,CZR,2015-01-15,2014-12-30,4.139999866485596
CZR,CZR,2015-01-15,2014-12-31,4.050000190734863
CZR,CZR,2015-01-15,2015-01-02,4.039999961853027
CZR,CZR,2015-01-15,2015-01-05,4.25
CZR,CZR,2015-01-15,2015-01-06,4.070000171661377
CZR,CZR,2015-01-15,2015-01-07,4.289999961853027
CZR,CZR,2015-01-15,2015-01-08,4.199999809265137
CZR,CZR,2015-01-15,2015-01-09,4.184999942779541
CZR,CZR,2015-01-15,2015-01-12,4.199999809265137
CZR,CZR,2015-01-15,2015-01-13,4.195000171661377
CZR,CZR,2015-01-15,2015-01-14,4.099999904632568
CZR,CZR,2015-01-15,2015-01-15,4.130000114440918
CZR,CZR,2015-01-15,2015-01-16,4.190000057220459
